qid,query,doc_id,rating,sentiment,sources,ranks,label,is_random,text
Q10,I love eating spicy noodles with strong flavor and rich broth,46841,4.0,positive,BM25,"{""BM25"": 7}",2,0,"It's too cold to go out bare-chested. I get up and I put on my new blue merino wool hoodie that I have purchased from the Gap. It is new and it is perfect. It flows comfortably over my body and keeps me warmer than any blue merino wool hoodie has ever kept anyone warm before. I fawn over it in a way that can only be described as the love that hand model, Ellen Sirot, expressed for her hands to Katie Couric. Like Ellen and her hands, we are inseparable.   Oh, we are good. The hoodie was on sale but together we are spectacular. We sit on the train to the city together and we walk to Mac's Tavern, padding and shunning the cold wind. We sit in the back of the bar and raise a hand to make a drinking gesture to the waiter that, in a different context, could land us in the back of a cop car. We make the gesture with such accuracy, and with such ridiculous beauty that the server surely knows to bring over a Jack and Coke without ever hearing a single word.  We await the arrival of our drink, in such an astounding fashion that my drinking buddies share the anguish and dire thirst. They wait too, looking around the room for the server to return. When he does, he douses the blue hoodie in Jack Daniels, stripping it of its perfect nature. The drink is too strong and garnished with a lemon.   He does not look like a professional, like he never saw the inside of a bar prior to that moment. Patrons stop and stare at the spill. He walks away without ever saying a word. Later, he bumps into me and gets ketchup on the back of the tarnished hoodie. After continually ignoring my perfect requests for another drink and telling me to wait, he finally brings a second Jack and Coke. This one is devoid of liquor. He spills it on my hoodie, pants, and hand. Again, he walks away without ever saying a word. I sit and shake my head, gasping. No one has ever seen anything quite like it.  *Please don't sue me, David Eggers, for blatantly ripping you off."
Q10,I love eating spicy noodles with strong flavor and rich broth,6287,5.0,positive,TFIDF,"{""TFIDF"": 7}",2,0,"The breakfast menu and pastry menu changes so some visits I have liked more than others, but I love the way they do there menu, the overall quality is top notch. The food is funky and creative. I would not say its an every weekend brunch spot with the old reliable eggs florentine​/pancakes but it is fun and I love coming here from time to time. Beware the line can get long but they have very good coffee and pastries​ to hold you over while you wait.  p.s. The restaurant​ vibes are great!"
Q10,I love eating spicy noodles with strong flavor and rich broth,63954,5.0,positive,BM25,"{""BM25"": 8}",2,0,This is one of my favorite restaurants in Reno. We usually end up coming here once a week for dinner.   The staff is always friendly and helpful with anything you need. The food is always so yummy and the drinks perfect.   Our go to items are the caprese salad and the chicken piccata. They make a Moscow mule that is one of the best!   We love this restaurants and recommend it to anyone we can.
Q10,I love eating spicy noodles with strong flavor and rich broth,64595,5.0,positive,TFIDF,"{""TFIDF"": 10}",2,0,"Had a working lunch here for a large group of consultants.  I made a reservation the morning of as soon as they opened to let them know I'd be there at noon with 18 people.  It was no problem and they had a table all ready for us when we arrived.   Ordering was very easy, drinks were refilled before they were empty, and our food was hot when it was delivered to the table. It was also delicious.  This place is really great for large groups as well as is family friendly if you're coming with just a few people."
Q10,I love eating spicy noodles with strong flavor and rich broth,24887,4.0,positive,TFIDF,"{""TFIDF"": 11}",2,0,"The pluses:  1.it was very easy to get a table, even though I only called 45 minutes before we wanted to dine. 2. The server was very friendly, although she did forget to bring the cream for my tea and she forgot to bring my husband's second drink, until reminded. 3. The Onion soup was very good. My husband loved it, I thought it was a tad too salty.  4. The Cassoulet was delicious and was a very generous serving.  5.  The mushroom side was also very good.  The minuses: 1. Parking is terrible! We managed to find a space in the tiny parking lot. They do have valet parking -- we just didn't notice it until we had already parked and there is a giant parking garage less then a block away. 2. Pricey but  not outrageous. 3. My husband had the fish which he felt was overwhelmed by the toppings, rather than enhanced by them. 4. The ambience was nice but it does get a bit loud as the restaurant fills up. By the end of the meal we could hardly hear each other."
Q10,I love eating spicy noodles with strong flavor and rich broth,71922,5.0,positive,BM25,"{""BM25"": 11}",2,0,Their food is delicious. A must try is the lemonade. My favorite is the berries bird sandwich paired with the pear salad. Saturdays they have jazz & really is nice addition to an already great place.
Q10,I love eating spicy noodles with strong flavor and rich broth,85253,4.0,positive,TFIDF,"{""TFIDF"": 11}",2,0,"If you work in University City or frequent 30th st station, this is a great location! They have awesome happy hour specials. The food's pretty good, considering it's standard bar fair. I've gone here for lunch as well, and the waitress was great--she brought our check out with the food as she knew we were on a time constraint. Definitely worth checking out if you're in the neighborhood!"
Q10,I love eating spicy noodles with strong flavor and rich broth,24457,4.0,positive,TFIDF,"{""TFIDF"": 12}",2,0,This is an amazing place for lunch.  I think this is probably the best crab cake i have had since my last trip to Maryland.   The brownie and the pies are delicious.
Q10,I love eating spicy noodles with strong flavor and rich broth,52778,3.0,neutral,BM25,"{""BM25"": 14}",2,0,Came here looking for some good steak in NOLA. Wound up unimpressed by their steak selection. Food was good but it really should be called Gallitoire's whatever and seafood.  Also men must wear a jacket while dining.
Q10,I love eating spicy noodles with strong flavor and rich broth,23604,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"My favorite place in West Chester to grab a bite and drink. The dining area is is very nice and relaxing. The wait staff has always been very knowledgable and attentive. The food is too die for as well, I would recommend all the appetizers and pastas any day! They have installed a stone pizza oven and I can't wait to try their pizza as well!  My favorite part is the bar. They have incredible bartenders who like to talk to you, recommend new drinks, as well as ensure you are never short on beverages. The bar menu is an incredible deal and the parmesan french fries are to die for! A great place for college kids on a budget with the bar menu and an amazing place to grab a bite with friends or family"
Q10,I love eating spicy noodles with strong flavor and rich broth,30697,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"I'm surprised there is not more reviews on here for Michael.  He was amazing! The entire experience was very pampering.  He listens to exactly what you want.  The first time I went to the salon I got corrective color.  I can not say enough about how I unhappy I was with my look and when I left I felt amazing.  He really did a perfect job and my hair looked fabulous which I was very skeptical that it would.  I am a ""hair snob"" and loved the experience and studio.  He has done my cut perfect every time.  He is upfront with what will turn out and what may not so there is no surprises.  He really wants your hair to look fabulous and it has every time.  You can tell all of his experience throughout the cut and color process.   He is extremely professional and creates an wonderful ambiance.  The studio is in a great location and easy to find. I have already recommended him to my co workers and would to anyone else I know.  I couldn't imagine anyone being unhappy with him."
Q10,I love eating spicy noodles with strong flavor and rich broth,57196,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"The Shawermas here are fantastic.  Great seasoned Shawermas meat, tasty feta and cucumber sauce too served on very fresh lebenese bread. And only $5 for a very big portion. Also try the chicken with rice kabsa or the kebab sandwich. Everything made to order and worth the wait. The best Mediterranean food in town! The cafe is housed in a gas station complex and very unassuming but clean and neat. Hand printed menus stuck to the wall add to the charm. As authentic as it gets and the owner is very friendly."
Q10,I love eating spicy noodles with strong flavor and rich broth,6420,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,What negative thing can I say? Absolutely nothing! We walked right in and was seated right away! Anthony was simply amazing! He explained the menu very well and made us feel as family! The apple old fashion was simply heavenly! We had the steak and pork chop with twice baked potatoes. The steak melted in your mouth and the pork chop was out of this world! I can't say enough how awesome this place is! We definitely will be back!
Q10,I love eating spicy noodles with strong flavor and rich broth,67702,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,Came across this place by accident. Last minute brunch before heading back home. The food is very authentic and tasty.  Sunday brunch 10-3. Saturday brunch 11-2.  I really enjoyed the cherry chimichanga! Yum!!  Customer service is great!
